activity_column,class,rank,sensor,importance,n_samples
LL_Right_Arm,move,8,Accelerometer_LWR_accY,0.01224288281571754,114306.0
LL_Right_Arm,move,9,InertialMeasurementUnit_RLA_accX,0.012148791809247909,114306.0
LL_Right_Arm,move,10,InertialMeasurementUnit_LLA_accX,0.011968254806626062,114306.0
LL_Right_Arm,open,1,LOCATION_TAG4_X,0.05599727807408871,15851.0
LL_Right_Arm,open,2,LOCATION_TAG1_X,0.05203155409795949,15851.0
LL_Right_Arm,open,3,InertialMeasurementUnit_RLA_magneticX,0.029185344025821736,15851.0
LL_Right_Arm,open,4,InertialMeasurementUnit_LLA_magneticX,0.026595417456391077,15851.0
LL_Right_Arm,open,5,LOCATION_TAG3_X,0.024851227679620877,15851.0
LL_Right_Arm,open,6,InertialMeasurementUnit_BACK_gyroX,0.024517705270557764,15851.0
LL_Right_Arm,open,7,LOCATION_TAG1_Y,0.015174768682812907,15851.0
LL_Right_Arm,open,8,Accelerometer_LWR_accY,0.014850141090626955,15851.0
LL_Right_Arm,open,9,InertialMeasurementUnit_BACK_magneticX,0.014608747767735455,15851.0
LL_Right_Arm,open,10,InertialMeasurementUnit_RUA_gyroZ,0.014524552567389475,15851.0
LL_Right_Arm,reach,1,InertialMeasurementUnit_RUA_gyroZ,0.02428743051090797,35247.0
LL_Right_Arm,reach,2,InertialMeasurementUnit_BACK_gyroX,0.020147531027109266,35247.0
LL_Right_Arm,reach,3,InertialMeasurementUnit_BACK_gyroY,0.01709289661710038,35247.0
LL_Right_Arm,reach,4,InertialMeasurementUnit_RLA_accX,0.014644509022471329,35247.0
LL_Right_Arm,reach,5,InertialMeasurementUnit_LLA_magneticX,0.0145926044906975,35247.0
LL_Right_Arm,reach,6,InertialMeasurementUnit_RUA_magneticX,0.014499275934272065,35247.0
LL_Right_Arm,reach,7,InertialMeasurementUnit_RLA_magneticY,0.01261841666828724,35247.0
LL_Right_Arm,reach,8,InertialMeasurementUnit_LUA_magneticZ,0.011567594230841778,35247.0
LL_Right_Arm,reach,9,InertialMeasurementUnit_RLA_magneticX,0.01138833341819633,35247.0
LL_Right_Arm,reach,10,InertialMeasurementUnit_RLA_magneticZ,0.0106608614476827,35247.0
LL_Right_Arm,release,1,InertialMeasurementUnit_RUA_gyroZ,0.030025337515406637,20772.0
LL_Right_Arm,release,2,InertialMeasurementUnit_RLA_accX,0.015594629693118832,20772.0
LL_Right_Arm,release,3,InertialMeasurementUnit_RLA_gyroX,0.01512320356832199,20772.0
LL_Right_Arm,release,4,InertialMeasurementUnit_BACK_gyroX,0.014833778545883199,20772.0
LL_Right_Arm,release,5,InertialMeasurementUnit_RLA_gyroZ,0.014143358942864727,20772.0
LL_Right_Arm,release,6,Accelerometer_RUA^_accY,0.013200663003777176,20772.0
LL_Right_Arm,release,7,InertialMeasurementUnit_RUA_gyroY,0.013050357512192563,20772.0
LL_Right_Arm,release,8,InertialMeasurementUnit_BACK_gyroY,0.012850869030853388,20772.0
LL_Right_Arm,release,9,InertialMeasurementUnit_RLA_gyroY,0.01203083288347152,20772.0
LL_Right_Arm,release,10,Accelerometer_RWR_accY,0.011571181127427681,20772.0
LL_Right_Arm,sip,1,InertialMeasurementUnit_RUA_accX,0.08757798808865624,12194.0
LL_Right_Arm,sip,2,InertialMeasurementUnit_RLA_accX,0.07199173899533853,12194.0
LL_Right_Arm,sip,3,Accelerometer_RUA__accY,0.06664857272895963,12194.0
LL_Right_Arm,sip,4,InertialMeasurementUnit_RUA_accY,0.06605848732609639,12194.0
LL_Right_Arm,sip,5,InertialMeasurementUnit_RUA_magneticX,0.0583804510735466,12194.0
LL_Right_Arm,sip,6,Accelerometer_RUA^_accY,0.05762644633091988,12194.0
LL_Right_Arm,sip,7,InertialMeasurementUnit_RLA_magneticY,0.036310278404862534,12194.0
LL_Right_Arm,sip,8,Accelerometer_RH_accY,0.03526456054169713,12194.0
LL_Right_Arm,sip,9,InertialMeasurementUnit_RLA_magneticX,0.03456415311223096,12194.0
LL_Right_Arm,sip,10,Accelerometer_RWR_accY,0.0343293936825463,12194.0
LL_Right_Arm,spread,1,Accelerometer_CHEESE_accX_3,0.11355281731498384,5374.0
LL_Right_Arm,spread,2,InertialMeasurementUnit_LUA_magneticX,0.06949704946149582,5374.0
LL_Right_Arm,spread,3,Accelerometer_LWR_accY,0.055505492378628875,5374.0
LL_Right_Arm,spread,4,Accelerometer_CHEESE_accX_2,0.04105246556216649,5374.0
LL_Right_Arm,spread,5,InertialMeasurementUnit_LLA_magneticZ,0.039869605115784815,5374.0
LL_Right_Arm,spread,6,Accelerometer_KNIFE2_accX,0.03538820228811781,5374.0
LL_Right_Arm,spread,7,InertialMeasurementUnit_LLA_accX,0.03287155772988387,5374.0
LL_Right_Arm,spread,8,Accelerometer_CHEESE_accX,0.03032636966731256,5374.0
LL_Right_Arm,spread,9,InertialMeasurementUnit_LUA_magneticY,0.028900091261266768,5374.0
LL_Right_Arm,spread,10,Accelerometer_LUA^_accZ,0.027719442632660428,5374.0
LL_Right_Arm,stir,1,Accelerometer_SPOON_accX_3,0.07462954738693559,4536.0
LL_Right_Arm,stir,2,InertialMeasurementUnit_BACK_magneticY,0.05351489245148576,4536.0
LL_Right_Arm,stir,3,InertialMeasurementUnit_RUA_magneticX,0.043939257731667576,4536.0
LL_Right_Arm,stir,4,LOCATION_TAG1_Z,0.0408250031584875,4536.0
LL_Right_Arm,stir,5,InertialMeasurementUnit_RUA_magneticZ,0.0389367507897701,4536.0
LL_Right_Arm,stir,6,InertialMeasurementUnit_BACK_magneticZ,0.03668021886518724,4536.0
LL_Right_Arm,stir,7,InertialMeasurementUnit_LLA_magneticX,0.03008566153964143,4536.0
LL_Right_Arm,stir,8,InertialMeasurementUnit_LLA_magneticY,0.028876604139564308,4536.0
LL_Right_Arm,stir,9,InertialMeasurementUnit_LUA_magneticZ,0.02834011855226213,4536.0
LL_Right_Arm,stir,10,InertialMeasurementUnit_RUA_magneticY,0.025805366112635526,4536.0
LL_Right_Arm,unlock,1,LOCATION_TAG1_Y,0.08852232343560627,920.0
LL_Right_Arm,unlock,2,LOCATION_TAG4_X,0.06698551777810473,920.0
LL_Right_Arm,unlock,3,LOCATION_TAG4_Y,0.06283047725873984,920.0
LL_Right_Arm,unlock,4,LOCATION_TAG1_X,0.05536786995978267,920.0
LL_Right_Arm,unlock,5,InertialMeasurementUnit_RUA_magneticZ,0.0502218070923325,920.0
LL_Right_Arm,unlock,6,InertialMeasurementUnit_LLA_accX,0.038541101079323827,920.0
LL_Right_Arm,unlock,7,InertialMeasurementUnit_RUA_Quaternion1,0.03772296165875327,920.0
LL_Right_Arm,unlock,8,InertialMeasurementUnit_BACK_magneticX,0.027705048383984306,920.0
LL_Right_Arm,unlock,9,InertialMeasurementUnit_RLA_magneticZ,0.027277585266110353,920.0
LL_Right_Arm,unlock,10,InertialMeasurementUnit_LUA_magneticX,0.025564337605012914,920.0
LL_Right_Arm_Object,_overall,1,LOCATION_TAG1_X,0.026654494477102112,
LL_Right_Arm_Object,_overall,2,LOCATION_TAG4_X,0.021962318639751732,
LL_Right_Arm_Object,_overall,3,InertialMeasurementUnit_BACK_magneticX,0.020447759608566332,
LL_Right_Arm_Object,_overall,4,LOCATION_TAG1_Y,0.01991044567802874,
LL_Right_Arm_Object,_overall,5,InertialMeasurementUnit_RLA_magneticX,0.018538186040406107,
LL_Right_Arm_Object,_overall,6,InertialMeasurementUnit_BACK_magneticZ,0.017207005091535724,
LL_Right_Arm_Object,_overall,7,InertialMeasurementUnit_LUA_magneticX,0.01468881226288588,
LL_Right_Arm_Object,_overall,8,InertialMeasurementUnit_RUA_magneticZ,0.013283610482741555,
LL_Right_Arm_Object,_overall,9,LOCATION_TAG3_X,0.013274417827838773,
LL_Right_Arm_Object,_overall,10,InertialMeasurementUnit_LLA_magneticX,0.01312776091510501,
LL_Right_Arm_Object,Bottle,1,Accelerometer_WATER_accX_2,0.06547860854092145,9451.0
LL_Right_Arm_Object,Bottle,2,Accelerometer_WATER_accX_3,0.06430993916715703,9451.0
LL_Right_Arm_Object,Bottle,3,Accelerometer_WATER_accX,0.0571541794507147,9451.0
LL_Right_Arm_Object,Bottle,4,LOCATION_TAG1_X,0.03310027770078481,9451.0
LL_Right_Arm_Object,Bottle,5,InertialMeasurementUnit_RUA_magneticX,0.024212062896775577,9451.0
LL_Right_Arm_Object,Bottle,6,LOCATION_TAG4_X,0.021525841443213494,9451.0
LL_Right_Arm_Object,Bottle,7,Accelerometer_FRIDGE_accX,0.019769786061428866,9451.0
LL_Right_Arm_Object,Bottle,8,Accelerometer_KNIFE2_accX,0.01809431404698322,9451.0
LL_Right_Arm_Object,Bottle,9,Accelerometer_WATER_gyroX,0.01768085399207491,9451.0
LL_Right_Arm_Object,Bottle,10,InertialMeasurementUnit_L-SHOE_EuX,0.017047799926543955,9451.0
LL_Right_Arm_Object,Bread,1,LOCATION_TAG1_X,0.05937939190613787,29972.0
LL_Right_Arm_Object,Bread,2,LOCATION_TAG4_X,0.050664462181081414,29972.0
LL_Right_Arm_Object,Bread,3,InertialMeasurementUnit_BACK_magneticY,0.02158066102987793,29972.0
LL_Right_Arm_Object,Bread,4,InertialMeasurementUnit_LLA_magneticX,0.02048033181842186,29972.0
LL_Right_Arm_Object,Bread,5,LOCATION_TAG3_X,0.02038671805944513,29972.0
LL_Right_Arm_Object,Bread,6,InertialMeasurementUnit_LLA_accX,0.020298850226871924,29972.0
LL_Right_Arm_Object,Bread,7,LOCATION_TAG1_Y,0.01692334870690233,29972.0
LL_Right_Arm_Object,Bread,8,InertialMeasurementUnit_RUA_magneticX,0.016643375616728535,29972.0
LL_Right_Arm_Object,Bread,9,Accelerometer_BREAD_gyroX,0.014297146770631599,29972.0
LL_Right_Arm_Object,Bread,10,InertialMeasurementUnit_RUA_magneticY,0.013389777294897518,29972.0
LL_Right_Arm_Object,Chair,1,InertialMeasurementUnit_LUA_magneticY,0.0660948422206272,1340.0
LL_Right_Arm_Object,Chair,2,LOCATION_TAG3_X,0.04856415094488131,1340.0
LL_Right_Arm_Object,Chair,3,InertialMeasurementUnit_RUA_magneticX,0.04568208264441909,1340.0
LL_Right_Arm_Object,Chair,4,InertialMeasurementUnit_RLA_accX,0.043900922630414244,1340.0
LL_Right_Arm_Object,Chair,5,InertialMeasurementUnit_BACK_magneticZ,0.041414581863194015,1340.0
LL_Right_Arm_Object,Chair,6,InertialMeasurementUnit_RUA_magneticY,0.037318743347220504,1340.0
LL_Right_Arm_Object,Chair,7,InertialMeasurementUnit_RLA_magneticY,0.035706416019867605,1340.0
LL_Right_Arm_Object,Chair,8,InertialMeasurementUnit_LLA_magneticY,0.02872618676092712,1340.0
LL_Right_Arm_Object,Chair,9,Accelerometer_RUA__accZ,0.027373671295190465,1340.0
LL_Right_Arm_Object,Chair,10,Accelerometer_RWR_accY,0.024216155128984732,1340.0
LL_Right_Arm_Object,Cheese,1,Accelerometer_CHEESE_accX_3,0.09383998954727589,12028.0
LL_Right_Arm_Object,Cheese,2,Accelerometer_CHEESE_accX,0.05131413315133828,12028.0
LL_Right_Arm_Object,Cheese,3,Accelerometer_CHEESE_accX_2,0.03477367445008809,12028.0
LL_Right_Arm_Object,Cheese,4,LOCATION_TAG1_X,0.02930358755941494,12028.0
LL_Right_Arm_Object,Cheese,5,Accelerometer_CHEESE_gyroY,0.029106110675499407,12028.0
LL_Right_Arm_Object,Cheese,6,Accelerometer_FRIDGE_accX,0.018454242914662508,12028.0
LL_Right_Arm_Object,Cheese,7,LOCATION_TAG2_X,0.01779431773847489,12028.0
LL_Right_Arm_Object,Cheese,8,Accelerometer_LWR_accY,0.01594082189765071,12028.0
LL_Right_Arm_Object,Cheese,9,LOCATION_TAG4_X,0.015655572815338945,12028.0
LL_Right_Arm_Object,Cheese,10,InertialMeasurementUnit_LUA_magneticX,0.01394392566307678,12028.0
LL_Right_Arm_Object,Cup,1,Accelerometer_CUP_accX_3,0.04533649634760969,38982.0
LL_Right_Arm_Object,Cup,2,Accelerometer_CUP_accX_2,0.03736497343735589,38982.0
LL_Right_Arm_Object,Cup,3,Accelerometer_CUP_gyroX,0.03540318288179068,38982.0
LL_Right_Arm_Object,Cup,4,Accelerometer_CUP_accX,0.03232936637578322,38982.0
LL_Right_Arm_Object,Cup,5,Accelerometer_CUP_gyroY,0.03096831238143145,38982.0
LL_Right_Arm_Object,Cup,6,LOCATION_TAG1_X,0.024369402362812792,38982.0
LL_Right_Arm_Object,Cup,7,InertialMeasurementUnit_RUA_magneticX,0.020879896455303578,38982.0
LL_Right_Arm_Object,Cup,8,LOCATION_TAG4_X,0.018188495365712334,38982.0
LL_Right_Arm_Object,Cup,9,InertialMeasurementUnit_BACK_magneticZ,0.015440717617486926,38982.0
LL_Right_Arm_Object,Cup,10,InertialMeasurementUnit_LUA_magneticZ,0.014666957234948113,38982.0
LL_Right_Arm_Object,Dishwasher,1,InertialMeasurementUnit_RUA_magneticY,0.07592532603252859,6300.0
LL_Right_Arm_Object,Dishwasher,2,InertialMeasurementUnit_RLA_magneticX,0.07386026194435358,6300.0
LL_Right_Arm_Object,Dishwasher,3,InertialMeasurementUnit_LLA_magneticX,0.058792284086941836,6300.0
LL_Right_Arm_Object,Dishwasher,4,InertialMeasurementUnit_RUA_magneticX,0.04634580750706428,6300.0
LL_Right_Arm_Object,Dishwasher,5,InertialMeasurementUnit_BACK_magneticZ,0.04496985899322828,6300.0
LL_Right_Arm_Object,Dishwasher,6,Accelerometer_DISHWASHER_accX,0.039319001054465924,6300.0
LL_Right_Arm_Object,Dishwasher,7,Accelerometer_DISHWASHER_accZ,0.033173772419083834,6300.0
LL_Right_Arm_Object,Dishwasher,8,InertialMeasurementUnit_LUA_magneticY,0.024747971063027317,6300.0
LL_Right_Arm_Object,Dishwasher,9,InertialMeasurementUnit_RLA_accX,0.023124402832336216,6300.0
LL_Right_Arm_Object,Dishwasher,10,LOCATION_TAG4_X,0.020851679827149625,6300.0
LL_Right_Arm_Object,Door1,1,LOCATION_TAG1_X,0.10060015373955951,10474.0
LL_Right_Arm_Object,Door1,2,LOCATION_TAG4_X,0.08861098611009556,10474.0
LL_Right_Arm_Object,Door1,3,InertialMeasurementUnit_BACK_magneticY,0.06933866570497033,10474.0
LL_Right_Arm_Object,Door1,4,InertialMeasurementUnit_RUA_magneticZ,0.041154670839803204,10474.0
LL_Right_Arm_Object,Door1,5,Accelerometer_LWR_accY,0.037357059476577296,10474.0
LL_Right_Arm_Object,Door1,6,InertialMeasurementUnit_LLA_accX,0.03508534297157832,10474.0
LL_Right_Arm_Object,Door1,7,InertialMeasurementUnit_RUA_magneticX,0.02692220173763975,10474.0
LL_Right_Arm_Object,Door1,8,LOCATION_TAG2_X,0.026374873028058025,10474.0
LL_Right_Arm_Object,Door1,9,InertialMeasurementUnit_LUA_magneticX,0.02634281863995708,10474.0
LL_Right_Arm_Object,Door1,10,InertialMeasurementUnit_LLA_magneticZ,0.025115430765619243,10474.0
LL_Right_Arm_Object,Door2,1,LOCATION_TAG1_Y,0.1480067729245266,10948.0
LL_Right_Arm_Object,Door2,2,InertialMeasurementUnit_BACK_magneticX,0.10615263683456586,10948.0
LL_Right_Arm_Object,Door2,3,InertialMeasurementUnit_LUA_magneticX,0.0984896736088378,10948.0
LL_Right_Arm_Object,Door2,4,LOCATION_TAG4_Y,0.06547610055995001,10948.0
LL_Right_Arm_Object,Door2,5,LOCATION_TAG2_Y,0.05658173807531324,10948.0
LL_Right_Arm_Object,Door2,6,LOCATION_TAG3_Y,0.03334571323895031,10948.0
LL_Right_Arm_Object,Door2,7,InertialMeasurementUnit_LLA_magneticX,0.032033018223332,10948.0
LL_Right_Arm_Object,Door2,8,LOCATION_TAG4_X,0.03185262560447843,10948.0
LL_Right_Arm_Object,Door2,9,LOCATION_TAG1_X,0.029354707854380848,10948.0
LL_Right_Arm_Object,Door2,10,InertialMeasurementUnit_LLA_magneticY,0.026090178001646896,10948.0
LL_Right_Arm_Object,Drawer1 (top),1,InertialMeasurementUnit_RLA_magneticX,0.06700918299176065,4330.0
LL_Right_Arm_Object,Drawer1 (top),2,InertialMeasurementUnit_RUA_magneticX,0.06591957520972097,4330.0
LL_Right_Arm_Object,Drawer1 (top),3,LOCATION_TAG1_X,0.06445586947402317,4330.0
LL_Right_Arm_Object,Drawer1 (top),4,InertialMeasurementUnit_RUA_magneticY,0.061638046308919794,4330.0
LL_Right_Arm_Object,Drawer1 (top),5,InertialMeasurementUnit_LLA_magneticX,0.053356117887001876,4330.0
LL_Right_Arm_Object,Drawer1 (top),6,InertialMeasurementUnit_BACK_magneticZ,0.04566957808944526,4330.0
LL_Right_Arm_Object,Drawer1 (top),7,InertialMeasurementUnit_LUA_magneticY,0.03601403081502857,4330.0
LL_Right_Arm_Object,Drawer1 (top),8,LOCATION_TAG4_X,0.0346081883024653,4330.0
LL_Right_Arm_Object,Drawer1 (top),9,LOCATION_TAG1_Y,0.02747860527069336,4330.0
LL_Right_Arm_Object,Drawer1 (top),10,InertialMeasurementUnit_LUA_magneticZ,0.025171567477785234,4330.0
LL_Right_Arm_Object,Drawer2 (middle),1,LOCATION_TAG1_X,0.07531659712982805,3585.0
LL_Right_Arm_Object,Drawer2 (middle),2,InertialMeasurementUnit_RLA_magneticX,0.0710756448344232,3585.0
LL_Right_Arm_Object,Drawer2 (middle),3,InertialMeasurementUnit_LLA_magneticX,0.05338620497783847,3585.0
LL_Right_Arm_Object,Drawer2 (middle),4,InertialMeasurementUnit_BACK_magneticZ,0.05264395073569857,3585.0
LL_Right_Arm_Object,Drawer2 (middle),5,LOCATION_TAG1_Y,0.05001680743261007,3585.0
LL_Right_Arm_Object,Drawer2 (middle),6,InertialMeasurementUnit_RUA_magneticY,0.04905059047998532,3585.0
LL_Right_Arm_Object,Drawer2 (middle),7,InertialMeasurementUnit_LUA_magneticY,0.04328541929554122,3585.0
LL_Right_Arm_Object,Drawer2 (middle),8,LOCATION_TAG4_X,0.03807535441941273,3585.0
LL_Right_Arm_Object,Drawer2 (middle),9,LOCATION_TAG4_Y,0.03343554757476875,3585.0
LL_Right_Arm_Object,Drawer2 (middle),10,InertialMeasurementUnit_RUA_magneticX,0.02977107257000853,3585.0
LL_Right_Arm_Object,Drawer3 (lower),1,InertialMeasurementUnit_BACK_accX,0.06516474659839591,5218.0
LL_Right_Arm_Object,Drawer3 (lower),2,InertialMeasurementUnit_LUA_magneticY,0.06453157039663139,5218.0
LL_Right_Arm_Object,Drawer3 (lower),3,InertialMeasurementUnit_BACK_magneticZ,0.05803369077952745,5218.0
LL_Right_Arm_Object,Drawer3 (lower),4,InertialMeasurementUnit_RUA_magneticY,0.052249542475696,5218.0
LL_Right_Arm_Object,Drawer3 (lower),5,InertialMeasurementUnit_RLA_magneticX,0.05161883161609859,5218.0
LL_Right_Arm_Object,Drawer3 (lower),6,InertialMeasurementUnit_LLA_magneticX,0.049533006472270706,5218.0
LL_Right_Arm_Object,Drawer3 (lower),7,InertialMeasurementUnit_RUA_accY,0.0479752742878601,5218.0
LL_Right_Arm_Object,Drawer3 (lower),8,InertialMeasurementUnit_BACK_magneticX,0.04647670086983423,5218.0
LL_Right_Arm_Object,Drawer3 (lower),9,LOCATION_TAG1_X,0.03188751726938738,5218.0
LL_Right_Arm_Object,Drawer3 (lower),10,InertialMeasurementUnit_BACK_accZ,0.029811169704534082,5218.0
LL_Right_Arm_Object,Fridge,1,InertialMeasurementUnit_BACK_magneticY,0.08220439193297616,4180.0
LL_Right_Arm_Object,Fridge,2,InertialMeasurementUnit_RUA_magneticX,0.06896827994148194,4180.0
LL_Right_Arm_Object,Fridge,3,InertialMeasurementUnit_LUA_magneticZ,0.06661740611230954,4180.0
LL_Right_Arm_Object,Fridge,4,InertialMeasurementUnit_RUA_magneticZ,0.0579169506736212,4180.0
LL_Right_Arm_Object,Fridge,5,InertialMeasurementUnit_RLA_magneticX,0.04449071360567916,4180.0
LL_Right_Arm_Object,Fridge,6,Accelerometer_FRIDGE_accY,0.03331871488294208,4180.0
LL_Right_Arm_Object,Fridge,7,InertialMeasurementUnit_BACK_magneticZ,0.030147184039100047,4180.0
LL_Right_Arm_Object,Fridge,8,InertialMeasurementUnit_RUA_magneticY,0.02861424897312624,4180.0
LL_Right_Arm_Object,Fridge,9,InertialMeasurementUnit_RUA_Quaternion4,0.024530388216001217,4180.0
LL_Right_Arm_Object,Fridge,10,InertialMeasurementUnit_LLA_magneticX,0.022920459043149984,4180.0
LL_Right_Arm_Object,Glass,1,Accelerometer_GLASS_accX_2,0.05502598232659757,22916.0
LL_Right_Arm_Object,Glass,2,Accelerometer_GLASS_accX,0.04013080353974275,22916.0
LL_Right_Arm_Object,Glass,3,Accelerometer_GLASS_accX_3,0.03828234286654138,22916.0
LL_Right_Arm_Object,Glass,4,InertialMeasurementUnit_LLA_magneticZ,0.01812808518493338,22916.0
LL_Right_Arm_Object,Glass,5,Accelerometer_GLASS_gyroY,0.017054293013252102,22916.0
LL_Right_Arm_Object,Glass,6,LOCATION_TAG1_X,0.016473074803307695,22916.0
LL_Right_Arm_Object,Glass,7,InertialMeasurementUnit_RUA_accX,0.014122399222875053,22916.0
LL_Right_Arm_Object,Glass,8,Accelerometer_GLASS_gyroX,0.01410699566277745,22916.0
LL_Right_Arm_Object,Glass,9,LOCATION_TAG4_X,0.013346088526518553,22916.0
LL_Right_Arm_Object,Glass,10,InertialMeasurementUnit_LUA_magneticY,0.01285874420612556,22916.0
LL_Right_Arm_Object,Knife cheese,1,Accelerometer_KNIFE2_gyroX,0.04324841098184736,11564.0
LL_Right_Arm_Object,Knife cheese,2,Accelerometer_KNIFE2_accX,0.04106062874521796,11564.0
LL_Right_Arm_Object,Knife cheese,3,Accelerometer_CHEESE_accX_3,0.03465541742347816,11564.0
LL_Right_Arm_Object,Knife cheese,4,InertialMeasurementUnit_LLA_magneticX,0.03304842437150553,11564.0
LL_Right_Arm_Object,Knife cheese,5,Accelerometer_KNIFE2_accX_3,0.03229023787391266,11564.0
LL_Right_Arm_Object,Knife cheese,6,Accelerometer_KNIFE2_gyroY,0.025894198995906784,11564.0
LL_Right_Arm_Object,Knife cheese,7,InertialMeasurementUnit_LUA_magneticY,0.022056782078039988,11564.0
LL_Right_Arm_Object,Knife cheese,8,Accelerometer_LH_accY,0.017614629201889345,11564.0
LL_Right_Arm_Object,Knife cheese,9,Accelerometer_KNIFE2_accX_2,0.01627676501815318,11564.0
LL_Right_Arm_Object,Knife cheese,10,LOCATION_TAG2_X,0.016055423558036335,11564.0
LL_Right_Arm_Object,Knife salami,1,Accelerometer_KNIFE1_accX,0.051647784284364735,8974.0
LL_Right_Arm_Object,Knife salami,2,Accelerometer_KNIFE1_gyroX,0.04741976911591563,8974.0
LL_Right_Arm_Object,Knife salami,3,Accelerometer_KNIFE1_accX_2,0.036740982836251525,8974.0
LL_Right_Arm_Object,Knife salami,4,Accelerometer_KNIFE1_gyroY,0.02805280997853015,8974.0
LL_Right_Arm_Object,Knife salami,5,Accelerometer_KNIFE1_accX_3,0.027480764274225165,8974.0
LL_Right_Arm_Object,Knife salami,6,InertialMeasurementUnit_RLA_magneticX,0.02034875516768765,8974.0
LL_Right_Arm_Object,Knife salami,7,Accelerometer_SALAMI_accX_3,0.017244284526638523,8974.0
LL_Right_Arm_Object,Knife salami,8,InertialMeasurementUnit_BACK_magneticY,0.015374800244809354,8974.0
LL_Right_Arm_Object,Knife salami,9,InertialMeasurementUnit_LUA_magneticX,0.014628656861007998,8974.0
LL_Right_Arm_Object,Knife salami,10,InertialMeasurementUnit_RUA_magneticY,0.014515925424363118,8974.0
LL_Right_Arm_Object,Lazychair,1,Accelerometer_KNIFE2_accX_3,0.06011764132086346,308.0
LL_Right_Arm_Object,Lazychair,2,InertialMeasurementUnit_L-SHOE_EuY,0.0499489169114084,308.0
LL_Right_Arm_Object,Lazychair,3,LOCATION_TAG1_X,0.04763275871503431,308.0
LL_Right_Arm_Object,Lazychair,4,Accelerometer_RKN^_accY,0.042998741443877775,308.0
LL_Right_Arm_Object,Lazychair,5,InertialMeasurementUnit_L-SHOE_Body_Ay,0.03819903198871028,308.0
LL_Right_Arm_Object,Lazychair,6,LOCATION_TAG4_X,0.03468622708792925,308.0
LL_Right_Arm_Object,Lazychair,7,Accelerometer_RWR_accY,0.03453127691698938,308.0
LL_Right_Arm_Object,Lazychair,8,Accelerometer_KNIFE1_accX_2,0.028203546079435652,308.0
LL_Right_Arm_Object,Lazychair,9,Accelerometer_RUA__accX,0.02371305098351613,308.0
LL_Right_Arm_Object,Lazychair,10,Accelerometer_SPOON_accX,0.023512390133965902,308.0
LL_Right_Arm_Object,Milk,1,Accelerometer_MILK_accX_3,0.10094018004193062,13919.0
LL_Right_Arm_Object,Milk,2,Accelerometer_MILK_accX,0.056413582510673056,13919.0
LL_Right_Arm_Object,Milk,3,Accelerometer_MILK_accX_2,0.0534911405592693,13919.0
